,User id,Club,Genre,Age,Zone géographique,Occupation,Sport,Film,Interactions en ligne,Revenu,Permis de conduire,Motorisé,Que faites vous pendant votre temps libre?,Vous aimez les jeux videos?,vous préférez quelles marques,Que fais tu pendant ton temps libre?,En général quel type d'information as tu besoin?,"Plus globalement, as-tu des projets personnels ?",T’intéresses tu à la politique ?,Vois-tu un intérêt à voter ?,"D’après toi, qu’est-ce qui manque le plus aux jeunes de ton âge?",Vous disposez (plusieurs réponses possible),vous êtes ,combien de voitures disposez vous dans votre famille,j'habite?,Pour me déplacer je prends ,As-tu accès à internet facilement?
950,620740b5b872f7001f7ecb25,tunis,,entre 18 24 an,tunis,recherche dun emploi,football,action,facebook instagram,inferieur 400 dtn mois,,true,autre,oui,chanel saint laurent dior louis vuitton,activités sportives,autre,projet particulier,false,false,autre,aucun,locataire,1,,bus,true
951,6235b57aaf93ec0020cbce14,sahel,femme,entre 18 24 an,kef,luniversité,"basketball, danse",action,facebook instagram snapshat tik tok,entre 1800 3000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos internet sortie entre amis activités sportives,etudesformations offres demploi métiers vie pratique transport horaires d’ouverture différentes structure sport losirs santé projets létranger voyage études emplois,voyage projet professionnel projet humanitaire carritatif,false,false,évènements culturels espaces jeunes sécurité lieux où demander conseils structure sportives autre,chauffage central,locataire,aucune,"chez, parent",metro,
952,629362c439e018002a774d93,tunis,homme,moins 18 an,kef,lycée,handball,horreur,instagram facebook autre,entre 650 1200 dtn mois,false,false,tvjeux vidéos autre,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations vie pratique transport horaires d’ouverture différentes structure sport losirs santé,projet particulier,false,true,évènements culturels espaces jeunes lieux où s’informer structure sportives autre,climatiseur,locataire,aucune,"chez, parent",voiture,
953,6207ddd9b872f7001f7fd441,tunis,homme,entre 18 24 an,bizerte,,football,policier,facebook instagram tik tok,entre 1800 3000 dtn mois,,false,activités sportives,oui,nike lacoste bos prada,tvjeux vidéos,sport losirs,projet particulier,false,false,évènements culturels transport espaces jeunes sécurité instance donner avis lieux où s’informer lieux où demander conseils structure sportives,machine a laver automatique,propiétaire,1,"chez, parent","taxi, bus",false
954,6234f796a92c39001fd287b9,sahel,homme,entre 25 34 an,sousse,lycée,,horreur,facebook instagram tik tok autre,inferieur 400 dtn mois,,true,tvjeux vidéos internet lecture sortie entre amis,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,projets létranger voyage études emplois,voyage projet professionnel projet particulier,false,false,sécurité,aucun,locataire,aucune,,autre,
955,62c4950aeb9cc7002a047c37,tunis,homme,moins 18 an,tunis,lycée,,romantique,facebook instagram,plus der 5000 dtn mois,false,true,internet,oui,nike lacoste bos prada,tvjeux vidéos,projets létranger voyage études emplois,projet professionnel,true,false,transport espaces jeunes sécurité lieux où s’informer structure sportives,climatiseur,propiétaire,aucune,,bus,true
956,6294b9a241de33002a26cec4,tunis,homme,moins 18 an,tunis,lycée,football,science fiction,facebook,entre 3000 5000 dtn mois,false,true,activités sportives,non,chanel saint laurent dior louis vuitton,internet,etudesformations,voyage,false,false,transport,machine a laver semi automatique,locataire,1,,,
957,621936b2a2acb3001fb33779,"c, sfaxien",homme,entre 18 24 an,sfax,lycée,football,action,facebook,plus der 5000 dtn mois,,true,activités sportives,oui,nike lacoste bos prada,tvjeux vidéos,santé,voyage,true,true,transport,climatiseur,propiétaire,1,"chez, parent",,false
958,6206567dcbad6e0020e1b8dc,"club, africain",femme,entre 25 34 an,tunis,luniversité,aucun,comédie,instagram facebook,entre 1800 3000 dtn mois,true,true,tvjeux vidéos internet sortie entre amis lecture,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis lecture,sport losirs santé,voyage,false,true,évènements culturels espaces jeunes sécurité lieux où s’informer lieux où demander conseils,chauffage central,propiétaire,2,"chez, parent",voiture,
959,622380de6d818c001e2bc7a0,tunis,homme,entre 18 24 an,tunis,luniversité,football,action,facebook instagram autre,entre 650 1200 dtn mois,true,false,activités associatives activités sportives internet sortie entre amis,non,nike lacoste bos prada,activités associatives,etudesformations sport losirs,voyage projet professionnel,false,true,espaces jeunes structure sportives,climatiseur,propiétaire,aucune,"chez, parent","bus, metro",
960,62542b7144aeab0020693a94,,femme,entre 18 24 an,jendouba,recherche dun emploi,,action,facebook,plus der 5000 dtn mois,,false,autre,non,nike lacoste bos prada,internet,autre,projet particulier,false,false,autre,aucun,propiétaire,aucune,,taxi,false
961,6208d15569ce2d0020d02e68,"club, africain",homme,,tunis,,football,action,facebook,inferieur 400 dtn mois,true,true,activités sportives,non,nike lacoste bos prada,activités sportives,sport losirs,voyage,false,false,transport,aucun,locataire,aucune,foyer,,
962,62d19a1f8a48ff001ee27073,,femme,entre 18 24 an,kef,lycée,football,action,facebook,plus der 5000 dtn mois,,true,internet autre,oui,chanel saint laurent dior louis vuitton,sortie entre amis,etudesformations,projet detudes voyage,false,false,autre,,propiétaire,aucune,"chez, parent",autre,
963,6206c7e6807e1a0020364750,sahel,homme,entre 18 24 an,sousse,,football,science fiction,facebook,entre 650 1200 dtn mois,false,false,tvjeux vidéos internet,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",,true
964,620d5b836529b3002a1a6e6f,"club, africain",femme,,tunis,lycée,,action,instagram,entre 3000 5000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet professionnel,false,false,évènements culturels,sèche linge,locataire,2,,,false
965,627ec1b42daff2002ac26084,u,femme,entre 18 24 an,sousse,luniversité,,romantique,facebook instagram tik tok snapshat,entre 400 650 dtn mois,true,false,internet,non,chanel saint laurent dior louis vuitton,internet activités sportives,etudesformations,voyage projet humanitaire carritatif,false,true,évènements culturels espaces jeunes,congélateur hors celui réfrigérateur,locataire,aucune,"chez, parent","bus, taxi",
966,6214f44ff513d8001f861189,"club, africain",homme,,medenine,,football,action,instagram,entre 3000 5000 dtn mois,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,métiers,voyage,true,false,transport,climatiseur,locataire,plus 2,,,
967,6210ae46434532001f10ec88,,,,sfax,,,romantique,facebook,entre 650 1200 dtn mois,false,false,tvjeux vidéos,non,nike lacoste bos prada,internet,projets létranger voyage études emplois,projet detudes,false,true,espaces jeunes,machine a laver semi automatique,propiétaire,aucune,,,
968,620d233a569f9a002bd8470b,,femme,,kef,lycée,football,action,instagram,plus der 5000 dtn mois,false,true,internet tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,plus 2,"chez, parent",bus,false
969,627cee669d6323002b89d200,,femme,entre 18 24 an,kairouan,,,horreur,facebook instagram tik tok snapshat,entre 1200 1800 dtn mois,,false,tvjeux vidéos internet,oui,chanel saint laurent dior louis vuitton,activités sportives,métiers,projet professionnel,true,true,transport,machine a laver semi automatique,propiétaire,aucune,"chez, parent",,
970,62ba26b244a27b001f706cac,tunis,homme,entre 18 24 an,gafsa,,,action,facebook instagram tik tok snapshat,plus der 5000 dtn mois,false,false,autre,non,nike lacoste bos prada,activités sportives,etudesformations offres demploi métiers,voyage projet detudes projet professionnel,false,false,évènements culturels,aucun,propiétaire,aucune,"chez, parent",,false
971,622521fbeeb5ca0020e3f948,tunis,homme,entre 18 24 an,tunis,luniversité,football,romantique,facebook instagram tik tok snapshat,entre 1800 3000 dtn mois,true,false,tvjeux vidéos internet,oui,nike lacoste bos prada,activités sportives tvjeux vidéos internet sortie entre amis,vie pratique transport horaires d’ouverture différentes structure sport losirs santé projets létranger voyage études emplois,voyage projet detudes,false,false,évènements culturels,congélateur hors celui réfrigérateur,propiétaire,2,"chez, parent",voiture,
972,62065f88807e1a0020355eff,"club, africain",homme,entre 18 24 an,tozeur,,,action,facebook instagram tik tok,inferieur 400 dtn mois,true,true,internet sortie entre amis,oui,nike lacoste bos prada,tvjeux vidéos,métiers,voyage,true,true,évènements culturels transport,aucun,locataire,aucune,,taxi,false
973,62c04bfd20b51c00207ceed7,tunis,,,bizerte,,football,science fiction,,entre 3000 5000 dtn mois,,true,activités associatives,oui,nike lacoste bos prada,internet,,projet detudes,false,false,sécurité,congélateur hors celui réfrigérateur,propiétaire,2,,,true
974,62355ba3584c64001f477e22,tunis,homme,entre 18 24 an,tunis,,football,tragédie,facebook instagram tik tok,inferieur 400 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,internet tvjeux vidéos,etudesformations autre,projet particulier,true,false,transport,chauffage central,locataire,aucune,,taxi,
975,62065c71b8dde6001f569bc6,tunis,,,tunis,entrepreneur,football,action,facebook,entre 400 650 dtn mois,,false,internet tvjeux vidéos activités sportives,oui,nike lacoste bos prada,tvjeux vidéos,sport losirs,projet professionnel,true,true,espaces jeunes,machine a laver semi automatique,locataire,aucune,,moto,true
976,62082ed55938d60029394cfe,tunis,homme,entre 18 24 an,tunis,luniversité,football,science fiction,facebook instagram tik tok,inferieur 400 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,internet,etudesformations vie pratique transport horaires d’ouverture différentes structure,projet detudes,true,true,évènements culturels structure sportives,machine a laver semi automatique,propiétaire,aucune,"chez, parent",taxi,true
977,6208247ee1cc4f002abf5b2f,"club, africain",femme,entre 25 34 an,tunis,luniversité,aucun,science fiction,facebook instagram tik tok autre,inferieur 400 dtn mois,,true,internet,oui,chanel saint laurent dior louis vuitton,internet,etudesformations,projet detudes,true,true,évènements culturels,congélateur hors celui réfrigérateur,propiétaire,aucune,"chez, parent",metro,true
978,620824a0e1cc4f002abf5bc6,"club, africain",femme,entre 18 24 an,nabeul,luniversité,danse,horreur,facebook instagram tik tok snapshat,plus der 5000 dtn mois,false,true,internet,oui,chanel saint laurent dior louis vuitton,sortie entre amis lecture internet,etudesformations autre,projet particulier,false,true,autre instance donner avis sécurité transport évènements culturels,machine a laver automatique,propiétaire,aucune,,,true
979,620aceecca15d4001ff64e29,"ca, bizertin",femme,entre 18 24 an,bizerte,luniversité,,comédie,facebook instagram autre,entre 650 1200 dtn mois,,true,activités sportives sortie entre amis internet,oui,chanel saint laurent dior louis vuitton,internet,etudesformations,projet particulier,true,true,espaces jeunes évènements culturels transport sécurité lieux où demander conseils structure sportives,aucun,propiétaire,2,appartement,taxi,true
980,62113edd4413240020f27da1,tunis,homme,moins 18 an,nabeul,,football,action,facebook instagram tik tok,entre 1800 3000 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,activités sportives,sport losirs,voyage,true,true,transport,machine a laver semi automatique,locataire,aucune,"chez, parent",bus,
981,62d09c0b78f2ce001e1ba096,tunis,femme,entre 18 24 an,tunis,,football,romantique,instagram,entre 400 650 dtn mois,,true,internet,non,nike lacoste bos prada,tvjeux vidéos,santé,voyage,false,true,sécurité,climatiseur,propiétaire,1,"chez, parent",bus,
982,62100d99bdc1d6001edc7d43,"club, africain",femme,,jendouba,lycée,football,action,facebook,inferieur 400 dtn mois,false,true,activités associatives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage projet detudes projet professionnel projet humanitaire carritatif,true,false,évènements culturels,climatiseur,propiétaire,1,,,
983,62dc4829bc1cde0020bd6d98,,homme,,sfax,,,,,entre 400 650 dtn mois,,true,tvjeux vidéos,oui,nike lacoste bos prada,,,,false,true,,machine a laver semi automatique,locataire,plus 2,,metro,
984,6235ea5f203e20001fd77ce0,tunis,homme,,jendouba,lycée,football,action,tik tok,plus der 5000 dtn mois,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,métiers,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,2,,bus,true
985,62c6fea5320843002ae0f6db,tunis,,,tunis,,football,action,facebook,plus der 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,aucune,,bus,true
986,62392fd9af93ec0020cd46bd,,homme,entre 25 34 an,tunis,,,science fiction,snapshat,inferieur 400 dtn mois,false,false,activités sportives,non,chanel saint laurent dior louis vuitton,tvjeux vidéos,vie pratique transport horaires d’ouverture différentes structure,projet humanitaire carritatif,false,true,sécurité,aucun,propiétaire,2,,,false
987,62178f86619553001f59e240,"club, africain",femme,entre 18 24 an,tunis,,,horreur,instagram,plus der 5000 dtn mois,false,false,internet,non,chanel saint laurent dior louis vuitton,activités sportives,métiers,voyage,false,false,espaces jeunes,machine a laver automatique,propiétaire,aucune,"chez, parent",,false
988,62307a65c64084002afe4c88,tunis,homme,,,lycée,,action,facebook instagram snapshat,plus der 5000 dtn mois,,true,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations sport losirs autre,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,1,"chez, parent",,true
989,6206192cb872f7001f7d0d93,tunis,homme,entre 18 24 an,kef,lycée,football,action,tik tok facebook,plus der 5000 dtn mois,,false,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,true,évènements culturels,climatiseur,locataire,2,,,false
